pairs_id,indate_date,first_instrument,second_instrument,prime_instrument,boundary_unit_num,region_drift,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,up_boundary_5,up_boundary_4,up_boundary_3,up_boundary_2,up_boundary_1,down_boundary_1,down_boundary_2,down_boundary_3,down_boundary_4,down_boundary_5,today_fee,wait_window,favor_times,unfavor_times,abs_threshold,boundary_tick_lock,wait2_windows,after_tick,night_type,if_add,limitcoef,abs_threshold_after,kind,before_tick,before_cancel_flag,before_cancel_num,max_position,min_position,region_tick_lock,region_unit_num,If_SP,SP_InstrumentID
PG2307-2308,20220905_0,PG2307.XDCE,PG2308.XDCE,PG2307.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,30,0,0,Null
PG2308-2309,20220905_0,PG2308.XDCE,PG2309.XDCE,PG2309.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,100,1,0,Null
PG2309-2308,20220905_0,PG2309.XDCE,PG2308.XDCE,PG2309.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,20,0,0,Null
PP2307-2308,20220915_2,PP2307.XDCE,PP2308.XDCE,PP2307.XDCE,0,0,-8.0,-9.0,-10.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,24,1,0,Null
PP2308-2309,20220915_2,PP2308.XDCE,PP2309.XDCE,PP2309.XDCE,0,0,-30.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,20,2,0,Null
PP2309-2310,20220915_2,PP2309.XDCE,PP2310.XDCE,PP2309.XDCE,0,0,-10.0,-15.0,-20.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,35,2,0,Null
PP2310-2311,20220915_2,PP2310.XDCE,PP2311.XDCE,PP2310.XDCE,0,0,10.0,5.0,-10.0,-20.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,35,4,0,Null
PP2311-2312,20220915_2,PP2311.XDCE,PP2312.XDCE,PP2311.XDCE,0,0,10.0,5.0,-10.0,-20.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,35,4,0,Null
PP2312-2401,20220915_2,PP2312.XDCE,PP2401.XDCE,PP2312.XDCE,0,0,-5.0,-10.0,-15.0,-20.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,35,4,0,Null
PP2401-2402,20220915_2,PP2401.XDCE,PP2402.XDCE,PP2401.XDCE,0,0,-5.0,-10.0,-15.0,-20.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,35,4,0,Null
PP2402-2403,20220915_2,PP2402.XDCE,PP2403.XDCE,PP2402.XDCE,0,0,-5.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,35,4,0,Null
RB2307-2308,20220907_1,RB2307.XSGE,RB2308.XSGE,RB2308.XSGE,0,0,0.0,-5.0,-10.0,-15.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,4,0,Null
RB2308-2309,20220907_1,RB2308.XSGE,RB2309.XSGE,RB2309.XSGE,0,0,0.0,-20.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,25,4,0,Null
RB2309-2310,20220907_1,RB2309.XSGE,RB2310.XSGE,RB2310.XSGE,0,0,-35.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,RB,0,1,1,20,0,25,4,0,Null
RB2310-2311,20220907_1,RB2310.XSGE,RB2311.XSGE,RB2310.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,2,0,Null
RB2311-2312,20220907_1,RB2311.XSGE,RB2312.XSGE,RB2311.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,2,0,Null
RB2312-2401,20220907_1,RB2312.XSGE,RB2401.XSGE,RB2401.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,1,0,Null
RB2401-2402,20220907_1,RB2401.XSGE,RB2402.XSGE,RB2401.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,1,0,Null
RB2402-2403,20220907_1,RB2402.XSGE,RB2403.XSGE,RB2403.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,1,0,Null
RB2403-2404,20220907_1,RB2403.XSGE,RB2404.XSGE,RB2403.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,9,0,20,1,0,Null
RM2307-2308,20221017_1,RM2307.XZCE,RM2308.XZCE,RM2307.XZCE,0,0,-70.0,-100.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RM,0,1,1,10,0,25,4,0,SPD RM307&RM308
RM2308-2309,20221017_1,RM2308.XZCE,RM2309.XZCE,RM2309.XZCE,0,0,10.0,0.0,-5.0,-10.0,-15.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RM,0,1,1,10,0,20,4,0,SPD RM308&RM309
RM2309-2311,20221017_1,RM2309.XZCE,RM2311.XZCE,RM2309.XZCE,0,0,10.0,0.0,-5.0,-10.0,-15.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,RM,0,1,1,10,0,20,4,0,SPD RM309&RM311
RM2401-2403,20221017_1,RM2401.XZCE,RM2403.XZCE,RM2401.XZCE,0,0,0.0,-10.0,-20.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,RM,0,1,1,10,0,20,4,0,SPD RM401&RM403
RR2308-2309,20230629_2,RR2308.XDCE,RR2309.XDCE,RR2309.XDCE,0,0,-75.0,-80.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,RR,0,1,1,6,0,50,2,0,Null
RR2309-2310,20230724_1,RR2309.XDCE,RR2310.XDCE,RR2309.XDCE,0,0,-80.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,RR,0,1,1,9,0,80,4,0,Null
RU2307-2308,20220906_1,RU2307.XSGE,RU2308.XSGE,RU2307.XSGE,0,0,-100.0,-100.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,RU,0,1,1,4,0,3,1,0,Null
RU2308-2309,20220906_1,RU2308.XSGE,RU2309.XSGE,RU2309.XSGE,0,0,-75.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,RU,0,1,1,4,0,0,1,0,Null
RU2309-2310,20220906_1,RU2309.XSGE,RU2310.XSGE,RU2309.XSGE,0,0,-60.0,-110.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,4,0,15,1,0,Null
RU2310-2311,20220906_1,RU2310.XSGE,RU2311.XSGE,RU2310.XSGE,0,0,0.0,-70.0,-80.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,4,0,15,1,0,Null
RU2311-2401,20220906_1,RU2311.XSGE,RU2401.XSGE,RU2401.XSGE,0,0,-1800.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,4,0,200,1,0,Null
RU2401-2403,20220906_1,RU2401.XSGE,RU2403.XSGE,RU2401.XSGE,0,0,-100.0,-120.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,4,0,50,1,0,Null
RU2403-2404,20220906_1,RU2403.XSGE,RU2404.XSGE,RU2403.XSGE,0,0,-60.0,-70.0,-80.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,8,RU,0,1,1,4,0,30,1,0,Null
SA2308-2309,20221017_0,SA2308.XZCE,SA2309.XZCE,SA2309.XZCE,0,0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,SA,0,1,1,14,0,50,1,0,Null
SA2310-2311,20221017_0,SA2310.XZCE,SA2311.XZCE,SA2311.XZCE,0,0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,SA,0,1,1,14,0,50,1,0,Null
SA2311-2312,20221017_0,SA2311.XZCE,SA2312.XZCE,SA2311.XZCE,0,0,0.0,-3.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,SA,0,1,1,14,0,16,4,0,Null
SA2312-2401,20221017_0,SA2312.XZCE,SA2401.XZCE,SA2401.XZCE,0,0,22.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,SA,0,1,1,14,0,70,2,0,Null
SA2401-2402,20221017_0,SA2401.XZCE,SA2402.XZCE,SA2401.XZCE,0,0,-25.0,-30.0,-35.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,SA,0,1,1,14,0,20,2,0,Null
SA2402-2403,20221017_0,SA2402.XZCE,SA2403.XZCE,SA2403.XZCE,0,0,20.0,18.0,4.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,SA,0,1,1,14,0,70,2,0,Null
SA2403-2404,20221017_0,SA2403.XZCE,SA2404.XZCE,SA2403.XZCE,0,0,-15.0,-17.0,-35.0,-40.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,5,32,SA,0,1,1,14,0,20,2,0,Null
SC2307-2308,20221017_0,SC2307.XINE,SC2308.XINE,SC2307.XINE,0,0,1.0,-3.5,-3.5,-3.5,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,0,1,8,SC,1,1,1,9,0,11,1,0,Null
SC2308-2309,20221017_0,SC2308.XINE,SC2309.XINE,SC2308.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,0,1,8,SC,1,1,1,9,0,15,1,0,Null
SC2309-2308,20221017_0,SC2309.XINE,SC2308.XINE,SC2308.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,0,1,8,SC,1,1,1,9,0,50,1,0,Null
SC2309-2310,20221017_0,SC2309.XINE,SC2310.XINE,SC2309.XINE,0,0,0.0,-0.5,-1.0,-1.5,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,1,1,8,SC,0,1,1,9,0,18,1,0,Null
SC2310-2309,20221017_0,SC2310.XINE,SC2309.XINE,SC2309.XINE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,0,1,8,SC,0,1,1,9,0,19,1,0,Null
SC2310-2311,20221017_0,SC2310.XINE,SC2311.XINE,SC2310.XINE,0,0,-1.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,1,1,8,SC,0,1,1,9,0,30,1,0,Null
SC2311-2312,20221017_0,SC2311.XINE,SC2312.XINE,SC2311.XINE,0,0,-2.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,2,1,1,8,SC,0,1,1,9,0,30,1,0,Null
SN2308-2309,20220906_2,SN2308.XSGE,SN2309.XSGE,SN2308.XSGE,0,0,-320.0,-320.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,2,0,1,16,SN,0,1,1,6,0,25,1,0,Null
SP2307-2308,20220914_0,SP2307.XSGE,SP2308.XSGE,SP2307.XSGE,0,0,-40.0,-40.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,SP,0,1,1,28,0,30,4,0,Null
SP2308-2309,20220914_0,SP2308.XSGE,SP2309.XSGE,SP2309.XSGE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,SP,0,1,1,28,0,1,4,0,Null
SP2309-2310,20220914_0,SP2309.XSGE,SP2310.XSGE,SP2309.XSGE,0,0,-2.0,-12.0,-20.0,-26.0,-34.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
SP2310-2311,20220914_0,SP2310.XSGE,SP2311.XSGE,SP2310.XSGE,0,0,0.0,-2.0,-8.0,-26.0,-34.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
SP2311-2312,20220914_0,SP2311.XSGE,SP2312.XSGE,SP2311.XSGE,0,0,0.0,-2.0,-8.0,-26.0,-34.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
SP2312-2401,20220914_0,SP2312.XSGE,SP2401.XSGE,SP2401.XSGE,0,0,-126.0,-140.0,-165.0,-175.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,SP,0,1,1,28,0,15,2,0,Null
SP2401-2402,20220914_0,SP2401.XSGE,SP2402.XSGE,SP2401.XSGE,0,0,-8.0,-12.0,-16.0,-20.0,-24.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
SP2402-2403,20220914_0,SP2402.XSGE,SP2403.XSGE,SP2402.XSGE,0,0,-15.0,-25.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
SP2403-2404,20220914_0,SP2403.XSGE,SP2404.XSGE,SP2404.XSGE,0,0,-15.0,-25.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
SP2404-2405,20220914_0,SP2404.XSGE,SP2405.XSGE,SP2404.XSGE,0,0,-15.0,-25.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,16,SP,0,1,1,28,0,12,4,0,Null
TA2307-2308,20220920_1,TA2307.XZCE,TA2308.XZCE,TA2307.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,TA,0,1,1,8,0,15,4,0,Null
TA2307-2309,20220920_1,TA2307.XZCE,TA2309.XZCE,TA2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,TA,0,1,1,8,0,15,4,0,Null
TA2308-2309,20220920_1,TA2308.XZCE,TA2309.XZCE,TA2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,TA,0,1,1,8,0,15,4,0,Null
TA2309-2310,20220920_1,TA2309.XZCE,TA2310.XZCE,TA2309.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,15,4,0,Null
TA2310-2311,20220920_1,TA2310.XZCE,TA2311.XZCE,TA2310.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,15,4,0,Null
TA2311-2312,20220920_1,TA2311.XZCE,TA2312.XZCE,TA2311.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,15,4,0,Null
TA2312-2401,20220920_1,TA2312.XZCE,TA2401.XZCE,TA2312.XZCE,0,0,-20.0,-15.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,20,4,0,Null
TA2401-2402,20220920_1,TA2401.XZCE,TA2402.XZCE,TA2401.XZCE,0,0,-15.0,-20.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,20,4,0,Null
TA2402-2403,20220920_1,TA2402.XZCE,TA2403.XZCE,TA2402.XZCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,20,4,0,Null
TA2403-2404,20220920_1,TA2403.XZCE,TA2404.XZCE,TA2403.XZCE,0,0,-28.0,-30.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,8,16,TA,0,1,1,8,0,100,4,0,Null
UR2310-2311,20221017_1,UR2310.XZCE,UR2311.XZCE,UR2310.XZCE,0,0,-35.0,-45.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,16,UR,0,1,1,16,0,20,4,0,Null
UR2311-2312,20221017_1,UR2311.XZCE,UR2312.XZCE,UR2311.XZCE,0,0,5.0,0.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,16,UR,0,1,1,16,0,30,4,0,Null
UR2312-2401,20221017_1,UR2312.XZCE,UR2401.XZCE,UR2401.XZCE,0,0,5.0,0.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,16,UR,0,1,1,16,0,25,4,0,Null
UR2401-2402,20221017_1,UR2401.XZCE,UR2402.XZCE,UR2401.XZCE,0,0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,16,UR,0,1,1,16,0,50,4,0,Null
UR2402-2403,20221017_1,UR2402.XZCE,UR2403.XZCE,UR2402.XZCE,0,0,-50.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,16,UR,0,1,1,16,0,50,4,0,Null
UR2403-2404,20221017_1,UR2403.XZCE,UR2404.XZCE,UR2403.XZCE,0,0,5.0,0.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,16,UR,0,1,1,16,0,50,4,0,Null
UR2404-2405,20221017_1,UR2404.XZCE,UR2405.XZCE,UR2405.XZCE,0,0,5.0,0.0,-5.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,16,UR,0,1,1,16,0,200,4,0,Null
V2308-2309,20220913_0,V2308.XDCE,V2309.XDCE,V2309.XDCE,0,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,V,0,1,1,18,0,0,4,0,Null
V2309-2310,20220913_0,V2309.XDCE,V2310.XDCE,V2309.XDCE,0,0,5.0,5.0,-2.0,-3.0,-28.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,V,0,1,1,28,0,15,5,0,Null
V2310-2311,20220913_0,V2310.XDCE,V2311.XDCE,V2310.XDCE,0,0,5.0,5.0,-2.0,-2.0,-28.0,-38,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,V,0,1,1,28,0,19,5,0,Null
V2311-2312,20220913_0,V2311.XDCE,V2312.XDCE,V2311.XDCE,0,0,5.0,5.0,2.0,0.0,-13.0,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,V,0,1,1,24,0,11,5,0,Null
